Make,Model,Year,Engine Size,Mileage,Fuel Type,Transmission,Price
Toyota,Model C,2013,1.9,153388,Petrol,Manual,25216.094795683486
Ford,Model D,2017,1.9,184475,Petrol,Automatic,23660.731997799285
Honda,Model E,2013,3.2,137655,Petrol,Manual,26878.758745949173
Toyota,Model D,2004,4.2,198756,Diesel,Automatic,19138.766431147007
Ford,Model B,2019,1.7,49899,Petrol,Automatic,30750.71546885886
Ford,Model E,2012,4.2,188915,Diesel,Manual,26450.902872380557
Honda,Model A,2000,3.3,134428,Diesel,Automatic,18235.509123156895
BMW,Model D,2011,4.5,120586,Petrol,Automatic,30336.258351528584
Honda,Model B,2018,3.6,65921,Petrol,Manual,31856.35670631838
BMW,Model E,2009,3.3,15811,Electric,Manual,29112.93411228226
Ford,Model B,2004,3.9,69769,Electric,Manual,23556.990830130177
Toyota,Model A,2019,1.6,28919,Electric,Manual,30695.470833873052
Audi,Model E,2005,4.3,6246,Diesel,Automatic,32027.82626834072
Ford,Model B,2011,1.6,128619,Petrol,Manual,16749.366180521552
Toyota,Model C,2020,1.1,67271,Electric,Manual,28522.827126279524
Ford,Model E,2002,3.4,18941,Diesel,Manual,27304.7102863064
Honda,Model E,2013,1.6,79222,Electric,Automatic,24977.28419203801
BMW,Model E,2020,3.7,168662,Electric,Manual,24031.822294257814
Ford,Model E,2003,3.8,99482,Petrol,Automatic,20407.918872781876
Toyota,Model C,2016,1.8,14422,Petrol,Manual,29718.960224145692
Honda,Model A,2016,1.3,99183,Diesel,Automatic,21294.4524060906
Audi,Model C,2013,2.8,83425,Petrol,Automatic,32299.185251669296
Honda,Model C,2014,4.1,120016,Electric,Automatic,30794.682752401983
BMW,Model B,2006,4.0,103601,Diesel,Manual,22746.67282185844
Honda,Model D,2003,1.4,119797,Diesel,Manual,19056.780198584343
Audi,Model D,2016,4.4,76033,Diesel,Manual,33338.4271583843
Toyota,Model B,2005,1.9,147728,Diesel,Automatic,17188.501740170956
Ford,Model C,2010,2.2,129886,Petrol,Manual,23871.529021224935
BMW,Model B,2011,1.5,191288,Electric,Automatic,13762.662019801071
Audi,Model E,2014,2.3,83526,Petrol,Manual,25740.05448013045
BMW,Model B,2011,3.2,62034,Petrol,Manual,26753.081257562393
Honda,Model B,2010,2.8,166287,Diesel,Manual,24880.595957094945
BMW,Model E,2016,3.9,39264,Petrol,Manual,30916.04090639091
Audi,Model D,2007,3.2,92963,Petrol,Manual,25622.535758949707
Ford,Model E,2011,1.9,1324,Electric,Automatic,26858.809351541284
Ford,Model A,2008,3.0,20286,Diesel,Automatic,30111.19961822908
BMW,Model B,2010,1.2,150578,Petrol,Manual,18007.88939734336
Toyota,Model B,2002,3.0,125646,Diesel,Automatic,17288.875784515174
BMW,Model D,2006,2.4,26730,Electric,Manual,25403.607862455854
Honda,Model C,2020,1.3,53737,Petrol,Manual,30600.84206482055
Ford,Model E,2002,2.1,117410,Electric,Manual,19375.044229769257
Ford,Model C,2020,4.1,192986,Electric,Manual,24565.030166896853
Ford,Model A,2015,3.1,184900,Diesel,Automatic,20258.72756960636
Toyota,Model E,2009,4.2,2894,Diesel,Automatic,30468.493991228537
Toyota,Model A,2006,2.4,159011,Diesel,Automatic,16879.58426347341
Audi,Model A,2019,4.4,190256,Petrol,Automatic,25983.100802216315
BMW,Model A,2014,2.3,122336,Diesel,Automatic,23560.75324446713
BMW,Model E,2020,3.6,48896,Petrol,Manual,34938.9750351502
Honda,Model E,2020,2.1,47563,Electric,Manual,30269.437493584457
Ford,Model D,2009,1.4,165801,Diesel,Automatic,15640.370555715406
Toyota,Model B,2011,3.9,121256,Electric,Automatic,24402.84559841301
Honda,Model C,2017,3.7,163000,Diesel,Manual,27637.559197461647
Honda,Model C,2008,3.9,127481,Electric,Manual,24203.50203030582
Toyota,Model A,2008,2.0,84595,Petrol,Manual,21346.458771525362
BMW,Model E,2003,3.5,18323,Electric,Automatic,27846.85315923346
Ford,Model E,2004,1.8,94685,Petrol,Manual,21479.80922938713
BMW,Model A,2006,1.0,49165,Diesel,Automatic,23072.854004546065
Honda,Model B,2006,4.0,47993,Diesel,Manual,27398.421680750824
Ford,Model C,2010,2.8,111318,Diesel,Manual,22234.554145472914
Audi,Model D,2009,4.4,130140,Petrol,Automatic,25342.121558427356
Honda,Model B,2010,2.3,115433,Diesel,Manual,21408.84103519748
BMW,Model E,2017,4.3,57314,Petrol,Manual,27967.677598921007
BMW,Model A,2011,3.2,158261,Petrol,Manual,22514.885977490245
BMW,Model C,2015,2.8,14640,Electric,Automatic,27070.278239599596
Toyota,Model A,2003,2.1,166786,Diesel,Automatic,14908.789729838312
Honda,Model E,2016,3.9,111115,Electric,Manual,28078.553545083
Ford,Model A,2016,3.9,35950,Petrol,Automatic,36091.837243139584
BMW,Model C,2020,2.5,118174,Electric,Manual,25719.85118349564
BMW,Model A,2004,3.5,170404,Diesel,Automatic,19946.289385224525
Toyota,Model C,2012,2.6,86426,Petrol,Automatic,25247.169710176557
Ford,Model A,2002,3.6,151534,Electric,Automatic,20544.821003838217
Honda,Model A,2016,4.5,34675,Diesel,Manual,32940.248791329264
Audi,Model C,2010,1.9,167831,Diesel,Automatic,16251.121731234869
Toyota,Model A,2000,3.2,185000,Electric,Automatic,16364.112169996839
Honda,Model B,2017,2.3,35431,Petrol,Automatic,30362.95708726729
Audi,Model D,2016,2.9,8127,Diesel,Manual,32769.219236845995
BMW,Model B,2008,4.1,195082,Petrol,Manual,20846.07350686094
BMW,Model D,2019,2.2,16712,Diesel,Manual,31352.708941439523
Ford,Model B,2006,1.3,194573,Petrol,Manual,16480.017665279312
Audi,Model D,2004,3.8,143534,Petrol,Automatic,22848.321873872097
BMW,Model A,2015,2.9,10397,Diesel,Manual,30171.670156260527
BMW,Model C,2006,2.6,21101,Electric,Manual,25848.173685270318
Ford,Model C,2012,1.6,124567,Electric,Manual,19567.908915118685
Honda,Model E,2012,1.3,45196,Electric,Manual,26476.045143788644
BMW,Model D,2014,2.0,182390,Petrol,Manual,21804.712468578047
Toyota,Model E,2016,3.5,196989,Electric,Manual,26982.00387708404
Toyota,Model E,2016,2.4,80560,Electric,Automatic,29245.657017223988
Honda,Model D,2018,3.0,140697,Diesel,Manual,27322.46494781448
Audi,Model C,2009,1.3,184368,Petrol,Automatic,22040.391550130425
Ford,Model D,2001,1.4,102185,Electric,Automatic,17885.440130717805
Toyota,Model A,2013,1.0,40876,Diesel,Manual,26567.67162960408
Toyota,Model E,2002,3.4,93553,Petrol,Automatic,18501.605747820035
Honda,Model E,2006,1.9,77972,Diesel,Automatic,23525.8021528357
Audi,Model D,2010,4.4,108700,Electric,Automatic,32198.252856058578
Audi,Model E,2016,2.1,6747,Petrol,Automatic,31435.714481003924
Honda,Model C,2014,2.3,18583,Petrol,Manual,31238.69052614937
Toyota,Model E,2018,2.6,160119,Electric,Automatic,27412.5672507179
Ford,Model D,2010,2.1,35497,Diesel,Manual,30029.431709348668
Toyota,Model C,2014,3.9,74323,Petrol,Manual,31302.541757626204
Audi,Model C,2014,4.1,139110,Petrol,Automatic,24079.670586100245
Toyota,Model E,2005,1.0,3910,Petrol,Automatic,23762.469365407283
Ford,Model D,2014,3.3,101800,Electric,Automatic,29064.00357739999
BMW,Model E,2008,3.4,175151,Diesel,Automatic,22437.672549543873
Toyota,Model A,2004,4.4,40270,Electric,Manual,27481.681549276836
Honda,Model A,2018,2.3,167640,Petrol,Automatic,23482.765631335686
BMW,Model C,2004,1.7,139234,Diesel,Automatic,16715.517391530335
Honda,Model E,2021,2.8,76798,Diesel,Manual,30961.78328881466
Honda,Model A,2012,2.6,163370,Electric,Manual,22293.799817560182
Honda,Model B,2017,3.8,166663,Electric,Manual,27851.338024973404
Toyota,Model A,2019,4.2,99796,Petrol,Manual,32662.010811732573
Audi,Model E,2016,1.3,30270,Electric,Automatic,27222.73893365411
BMW,Model E,2014,4.0,53054,Electric,Automatic,28969.73407269428
Ford,Model A,2013,4.2,103241,Electric,Manual,29494.563695739897
Audi,Model E,2015,4.2,23801,Electric,Automatic,33130.9552037887
Toyota,Model E,2003,3.7,81392,Electric,Manual,27045.10226728279
Honda,Model B,2016,3.6,77588,Petrol,Automatic,32144.851725943852
Ford,Model C,2019,1.1,27789,Diesel,Manual,29992.339499165344
BMW,Model E,2013,4.2,13683,Electric,Manual,31704.74500647563
Audi,Model D,2017,2.2,39162,Diesel,Manual,27239.3831156332
Audi,Model C,2005,1.1,139244,Diesel,Automatic,16742.56834831407
Ford,Model C,2021,2.4,39225,Electric,Automatic,32630.964406236704
Toyota,Model D,2007,3.6,36064,Electric,Automatic,24423.25666538789
BMW,Model A,2008,2.5,87704,Diesel,Automatic,24561.901937821232
Ford,Model B,2000,3.7,171063,Petrol,Automatic,17945.55955470225
Honda,Model E,2012,2.8,15698,Diesel,Manual,24473.435684624506
BMW,Model A,2002,2.0,77320,Petrol,Manual,18422.259436175118
Audi,Model D,2005,1.7,162544,Diesel,Manual,15193.755233366437
Ford,Model B,2016,2.5,162798,Electric,Manual,21419.835981154753
Audi,Model B,2007,1.1,155620,Petrol,Manual,17693.98553870073
Audi,Model B,2005,2.5,93667,Diesel,Manual,25393.125051713752
Audi,Model D,2015,1.2,77987,Petrol,Manual,25927.794776495888
Toyota,Model A,2000,4.1,38328,Electric,Manual,26548.056821558526
Audi,Model E,2009,3.0,17358,Petrol,Automatic,27080.354367097403
Honda,Model B,2017,3.3,6276,Electric,Automatic,34805.55692571182
Honda,Model B,2021,2.0,6224,Electric,Automatic,32822.102954295915
BMW,Model A,2013,1.8,186717,Petrol,Automatic,19765.73107599608
Audi,Model B,2004,3.5,50822,Electric,Automatic,24251.64766773114
Audi,Model B,2016,3.4,105422,Electric,Manual,25372.45764802685
Ford,Model D,2013,1.4,21555,Electric,Manual,29061.42948698883
Toyota,Model C,2017,1.8,186861,Petrol,Manual,22079.62121172062
BMW,Model A,2003,4.3,63689,Electric,Manual,25457.30689238575
Audi,Model A,2019,2.1,37573,Diesel,Automatic,34472.39292607168
Ford,Model A,2001,1.1,186985,Electric,Automatic,10358.04734453507
Toyota,Model D,2006,1.2,61238,Diesel,Automatic,22618.54846917596
BMW,Model D,2006,3.7,26107,Petrol,Automatic,32200.76225732987
BMW,Model E,2006,3.7,20200,Diesel,Manual,29227.70120026528
Audi,Model D,2012,2.3,15308,Electric,Manual,26514.41947139401
BMW,Model A,2018,1.5,70669,Electric,Manual,29423.342595758353
Ford,Model E,2021,2.7,65234,Electric,Manual,30547.36551363833
BMW,Model C,2005,2.2,146632,Electric,Manual,17339.604673269732
Honda,Model B,2019,2.3,141476,Electric,Manual,24221.09866042929
Ford,Model B,2016,1.9,143920,Electric,Automatic,26860.745332369228
Toyota,Model E,2017,1.2,97412,Petrol,Manual,24219.409873783126
Toyota,Model C,2000,3.8,74309,Electric,Automatic,21044.542312042417
Audi,Model B,2012,3.2,81779,Diesel,Manual,29804.65085760758
Audi,Model E,2018,3.9,147186,Diesel,Automatic,25265.433001245703
Honda,Model D,2015,2.8,80564,Diesel,Automatic,28200.261300422415
Toyota,Model A,2009,4.4,85477,Petrol,Automatic,26666.00276000845
Toyota,Model C,2012,4.4,191945,Diesel,Automatic,25415.241167978147
Toyota,Model B,2009,2.0,87601,Diesel,Manual,22273.157357087995
Toyota,Model A,2013,2.4,128692,Diesel,Automatic,21042.624824912953
BMW,Model E,2008,3.6,191100,Petrol,Manual,20932.688187232907
Ford,Model B,2020,3.7,82150,Diesel,Manual,31374.30064125209
Ford,Model A,2010,4.2,104758,Diesel,Automatic,28845.96239490238
Honda,Model D,2002,3.3,18267,Petrol,Automatic,25820.65683517918
BMW,Model C,2007,2.7,192514,Electric,Manual,22557.21487215737
Toyota,Model E,2011,2.3,71567,Diesel,Manual,24408.315454600146
Toyota,Model B,2002,2.5,189100,Electric,Manual,17890.269373645657
Audi,Model D,2006,4.0,141219,Diesel,Automatic,22238.562807375805
Audi,Model C,2013,4.4,102787,Petrol,Manual,28918.490124687924
Honda,Model C,2006,1.2,185146,Electric,Automatic,16655.131707970228
Toyota,Model D,2006,3.0,34136,Petrol,Automatic,24409.74551591329
Honda,Model B,2013,2.8,198874,Electric,Automatic,23533.563014579944
BMW,Model C,2011,2.3,17035,Petrol,Automatic,29633.287044637127
Ford,Model E,2000,4.0,100414,Electric,Automatic,23561.897047720406
Toyota,Model A,2004,3.0,14775,Electric,Automatic,28132.77850097574
BMW,Model E,2010,2.1,166938,Electric,Manual,21010.393344984095
Toyota,Model C,2000,2.6,133827,Diesel,Manual,18869.241170432048
Audi,Model A,2012,2.2,171388,Electric,Manual,23463.326319926146
Honda,Model D,2016,2.5,61079,Electric,Automatic,28957.351075984858
Audi,Model A,2002,1.2,95995,Diesel,Manual,17242.867106713493
Ford,Model A,2009,1.4,17561,Diesel,Automatic,26389.756422933184
Audi,Model A,2018,3.2,80917,Petrol,Manual,30554.274133382238
Toyota,Model C,2006,3.4,171589,Petrol,Manual,22091.560106573488
Audi,Model B,2019,3.2,25618,Diesel,Manual,37349.58163809306
Toyota,Model C,2002,3.7,18940,Diesel,Manual,24561.392161833104
Ford,Model B,2021,4.3,11876,Diesel,Automatic,37702.62354683334
Audi,Model D,2011,4.0,47777,Diesel,Manual,27984.54569289294
Honda,Model D,2021,2.5,55946,Diesel,Automatic,31281.733838775956
Honda,Model D,2009,1.8,142199,Petrol,Automatic,19692.788715257437
Honda,Model D,2020,2.1,173655,Diesel,Automatic,23737.533754019085
Audi,Model D,2011,3.1,7596,Diesel,Automatic,32129.571870831875
Audi,Model E,2014,4.0,18468,Petrol,Manual,33794.0506020767
Audi,Model C,2005,3.5,18855,Electric,Manual,26357.85704203619
Toyota,Model B,2018,2.9,30467,Petrol,Automatic,34089.7636561737
Ford,Model D,2004,3.1,139229,Petrol,Manual,20010.417062340923
Honda,Model E,2019,2.8,107790,Diesel,Manual,27646.26670845596
Toyota,Model E,2001,4.4,110564,Electric,Automatic,20735.02427282176
Honda,Model E,2020,3.9,131990,Petrol,Automatic,27270.04844078362
Toyota,Model C,2018,3.7,4747,Electric,Manual,34232.77080217092
Audi,Model D,2018,2.8,42563,Petrol,Manual,31588.87823324575
Honda,Model E,2003,2.2,65192,Diesel,Manual,23495.715816428517
Audi,Model E,2019,1.1,120424,Petrol,Manual,20590.745568148326
Honda,Model D,2004,1.2,153037,Petrol,Automatic,19476.054791202434
BMW,Model C,2006,1.1,60730,Petrol,Manual,19624.68730076738
Toyota,Model E,2003,4.4,181305,Electric,Manual,19463.806129146247
BMW,Model B,2010,1.4,106170,Electric,Automatic,20792.4982099885
Toyota,Model A,2002,1.5,155079,Diesel,Manual,13983.20342878993
Ford,Model A,2004,2.7,72086,Electric,Automatic,22186.50356810806
Honda,Model A,2019,2.7,107904,Electric,Automatic,28028.210365077393
Ford,Model C,2014,4.2,84023,Electric,Manual,29894.57448382877
Ford,Model E,2020,1.3,31194,Diesel,Manual,33210.816178009314
Toyota,Model A,2017,4.4,87555,Diesel,Automatic,30452.5304766077
BMW,Model A,2015,1.8,153372,Diesel,Manual,26099.085065755622
Audi,Model D,2015,4.4,24592,Diesel,Manual,35160.864173778966
Toyota,Model E,2009,2.9,98736,Petrol,Manual,21257.9973315479
Audi,Model E,2000,3.3,53202,Diesel,Manual,21277.411741516302
Ford,Model D,2010,2.1,164076,Diesel,Automatic,18095.263416275277
Audi,Model E,2016,3.1,196914,Petrol,Automatic,23309.669308579218
BMW,Model B,2014,3.5,55033,Petrol,Manual,32887.586373592014
Toyota,Model C,2006,1.0,185643,Electric,Manual,16346.053846001092
BMW,Model D,2005,1.1,63091,Electric,Automatic,18510.854407209546
BMW,Model A,2014,4.5,109805,Diesel,Manual,31939.757813006523
Toyota,Model E,2014,2.6,107509,Electric,Manual,23738.486578021046
BMW,Model B,2006,4.3,180904,Petrol,Manual,19770.770200242183
Honda,Model B,2002,3.6,165355,Electric,Automatic,21030.03066802105
Honda,Model C,2013,2.3,17335,Electric,Manual,31288.968696540964
Honda,Model B,2008,1.5,136479,Diesel,Automatic,20806.148962321553
Audi,Model E,2002,4.4,414,Petrol,Automatic,28819.414874974907
BMW,Model E,2005,3.0,91535,Petrol,Manual,22773.393557448093
Toyota,Model B,2019,1.7,70507,Electric,Automatic,26032.8399904863
Toyota,Model E,2008,3.4,15145,Electric,Automatic,29017.969192565637
Audi,Model E,2000,1.3,136057,Electric,Manual,13450.305049408462
Toyota,Model A,2008,4.0,89889,Diesel,Automatic,26148.898935013807
Honda,Model D,2011,1.3,7650,Electric,Automatic,31307.428972941907
BMW,Model E,2003,1.8,43407,Electric,Manual,22576.540451872905
Toyota,Model E,2015,1.3,162644,Diesel,Automatic,18750.530992299842
Toyota,Model C,2004,1.4,190604,Petrol,Manual,16756.244760345806
Ford,Model D,2016,2.8,88441,Diesel,Automatic,30863.548834379133
Ford,Model D,2016,3.4,93303,Electric,Manual,32003.835930630252
Ford,Model D,2005,3.8,87377,Electric,Manual,23777.90308494833
BMW,Model B,2014,3.4,105632,Petrol,Automatic,27295.73476927705
Honda,Model A,2000,2.3,158824,Diesel,Automatic,13135.529540876245
Honda,Model A,2012,3.0,154084,Electric,Manual,26414.41785999595
Honda,Model C,2015,4.2,122274,Petrol,Manual,29034.552356696862
BMW,Model D,2001,2.4,12708,Electric,Manual,20923.88392379359
BMW,Model D,2018,1.9,146123,Petrol,Manual,27801.26937641219
Ford,Model E,2001,2.8,27175,Electric,Automatic,22384.15467128067
Toyota,Model B,2020,2.0,19335,Electric,Automatic,31244.065768262433
Audi,Model B,2011,1.9,186968,Petrol,Automatic,16858.428186725163
Audi,Model C,2011,3.7,132609,Petrol,Automatic,22855.62727749062
Toyota,Model A,2007,4.1,101472,Electric,Manual,26405.586967507872
Ford,Model D,2011,2.8,136759,Petrol,Automatic,21868.94962284306
Toyota,Model C,2010,3.7,16352,Electric,Manual,27532.408216710985
Toyota,Model B,2001,1.7,116583,Electric,Automatic,19052.76379110446
Audi,Model B,2000,2.9,40571,Diesel,Automatic,23777.75335778469
Ford,Model B,2003,3.2,172216,Electric,Automatic,21864.86738378682
BMW,Model D,2008,2.7,99760,Electric,Manual,22666.587483792995
Audi,Model D,2006,1.4,99798,Petrol,Automatic,19890.196334634165
BMW,Model D,2021,3.6,189564,Diesel,Automatic,27644.9441301947
Ford,Model E,2009,3.9,9479,Petrol,Automatic,31105.1369870456
Toyota,Model A,2019,3.2,26814,Petrol,Automatic,34061.595353158344
Honda,Model B,2013,1.6,10065,Electric,Manual,27554.952004389033
Honda,Model B,2000,1.3,25820,Electric,Manual,16704.412823817063
Ford,Model E,2004,2.1,141510,Electric,Automatic,18700.50315631409
Honda,Model B,2012,1.1,22871,Petrol,Manual,27206.638447344856
BMW,Model B,2005,3.9,49325,Petrol,Manual,26160.933559808847
Honda,Model D,2021,3.5,19661,Electric,Manual,40489.30876730968
Ford,Model D,2016,3.0,54850,Petrol,Automatic,29303.18311156421
Ford,Model A,2014,4.1,1396,Diesel,Automatic,32879.28080084147
BMW,Model B,2006,1.4,173,Diesel,Manual,25678.895917287467
Honda,Model C,2007,3.5,120909,Diesel,Manual,23924.58693937125
Honda,Model B,2020,1.5,175426,Petrol,Automatic,20080.7653939224
Toyota,Model B,2001,1.2,15913,Diesel,Automatic,22697.77512004258
Audi,Model A,2017,1.5,191039,Electric,Manual,20035.33814529578
Ford,Model C,2020,4.3,76616,Electric,Manual,36246.14283667877
Toyota,Model B,2006,2.5,121433,Electric,Manual,21727.879781035193
Ford,Model C,2019,1.2,84998,Diesel,Automatic,26180.024646158985
Toyota,Model D,2015,3.0,62726,Diesel,Automatic,31913.515889500806
Audi,Model D,2018,1.7,184953,Petrol,Manual,21054.6871726633
Toyota,Model C,2008,1.0,100003,Electric,Manual,17328.894978448872
Ford,Model B,2011,3.7,80499,Petrol,Manual,25149.25826459991
Honda,Model C,2013,1.5,55820,Diesel,Automatic,26194.381835604087
Ford,Model C,2006,4.3,123842,Petrol,Automatic,28048.66284582877
BMW,Model D,2001,3.1,19475,Electric,Manual,24441.050656908083
BMW,Model C,2016,1.3,198452,Petrol,Automatic,21197.212448549828
BMW,Model E,2010,1.8,170237,Petrol,Automatic,19710.97685146792
BMW,Model E,2017,3.1,117939,Diesel,Automatic,26977.043773045152
Audi,Model D,2011,2.2,114412,Diesel,Automatic,19864.18117927402
Honda,Model B,2002,2.9,105824,Diesel,Manual,20841.664654431177
Honda,Model B,2020,3.8,141014,Diesel,Automatic,31158.155832767457
Ford,Model D,2013,3.8,33660,Electric,Manual,32327.335577859216
Toyota,Model B,2014,3.4,8406,Electric,Manual,31700.400805966292
Ford,Model A,2018,4.1,144243,Petrol,Manual,27930.3182269928
Ford,Model E,2009,1.7,95839,Electric,Automatic,20840.474503368187
Ford,Model A,2008,1.6,87259,Petrol,Automatic,20519.44970316864
Ford,Model A,2009,3.8,82525,Diesel,Manual,27063.787983184644
Honda,Model A,2019,2.1,188967,Petrol,Manual,22938.327052719356
Toyota,Model D,2003,2.8,112976,Petrol,Manual,21462.760578279955
Ford,Model A,2018,3.6,53566,Electric,Manual,30581.37430849008
Honda,Model C,2009,2.4,147384,Petrol,Automatic,20878.173721651277
Ford,Model B,2016,1.5,98039,Electric,Automatic,25028.037366330514
BMW,Model D,2011,3.4,51665,Petrol,Automatic,27699.825345821322
Ford,Model C,2000,3.9,160472,Electric,Automatic,19391.26164761895
Ford,Model C,2010,1.0,105347,Diesel,Manual,18947.62417332904
Audi,Model E,2012,3.0,148633,Electric,Automatic,25953.553032901036
BMW,Model E,2000,2.6,176478,Diesel,Manual,16224.169603004959
Toyota,Model C,2000,1.9,87101,Electric,Automatic,19534.02739045269
Ford,Model E,2020,1.6,83403,Diesel,Automatic,27886.350002775052
Toyota,Model B,2015,1.7,29621,Diesel,Manual,27761.502102513623
BMW,Model B,2006,3.5,183535,Electric,Manual,18379.201098351885
Ford,Model E,2009,2.9,86205,Diesel,Manual,23324.62530835346
Audi,Model A,2015,4.4,89233,Petrol,Automatic,27780.331875015956
Honda,Model C,2000,1.9,140809,Petrol,Manual,15945.247937925782
Audi,Model B,2021,4.3,32035,Diesel,Manual,37895.73149853883
